fiveTuple,srcIP,dstIP,protocol,srcPort,dstPort,flowDuration,flowLength,fwdFlowLength,bwdFlowLength,packetSizeTotal,packetSizeMean,packetSizeStd,packetSizeMin,packetSizeMax,fwdPacketSizeTotal,bwdPacketSizeTotal,fwdPacketSizeMean,bwdPacketSizeMean,fwdPacketSizeStd,bwdPacketSizeStd,fwdPacketSizeMin,bwdPacketSizeMin,fwdPacketSizeMax,bwdPacketSizeMax,IATMean,IATStd,IATMin,IATMax,fwdIATTotal,bwdIATTotal,fwdIATMean,bwdIATMean,fwdIATStd,bwdIATStd,fwdIATMin,bwdIATMin,fwdIATMax,bwdIATMax
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55086,198.199.96.210,138.68.177.159,TCP,55086,8080(http-alt),3210215000.000000,83.000000,0.000000,83.000000,13650.000000,164.457831,149.980023,66.000000,408.000000,0.000000,13650.000000,164.457831,164.457831,0.000000,149.980023,0.000000,66.000000,0.000000,408.000000,39148000.000000,58988000.000000,5000.000000,140146000.000000,0.000000,3210215000.000000,0.000000,39148000.000000,0.000000,58988000.000000,0.000000,5000.000000,0.000000,140146000.000000
198.199.96.210--138.68.177.159--TCP--38086--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38086,533005000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6500000.000000,28640000.000000,3000.000000,133779000.000000,0.000000,533005000.000000,0.000000,6500000.000000,0.000000,28640000.000000,0.000000,3000.000000,0.000000,133779000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38222,198.199.96.210,138.68.177.159,TCP,38222,8080(http-alt),3997970000.000000,83.000000,0.000000,83.000000,15267.000000,183.939759,156.766218,66.000000,398.000000,0.000000,15267.000000,183.939759,183.939759,0.000000,156.766218,0.000000,66.000000,0.000000,398.000000,48755000.000000,62258000.000000,3000.000000,133973000.000000,0.000000,3997970000.000000,0.000000,48755000.000000,0.000000,62258000.000000,0.000000,3000.000000,0.000000,133973000.000000
198.199.96.210--138.68.177.159--TCP--50068--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50068,546929000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6669000.000000,29416000.000000,1000.000000,144726000.000000,0.000000,546929000.000000,0.000000,6669000.000000,0.000000,29416000.000000,0.000000,1000.000000,0.000000,144726000.000000
198.199.96.210--138.68.177.159--TCP--40254--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40254,533170000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6502000.000000,28635000.000000,5000.000000,135690000.000000,0.000000,533170000.000000,0.000000,6502000.000000,0.000000,28635000.000000,0.000000,5000.000000,0.000000,135690000.000000
198.199.96.210--138.68.177.159--TCP--38188--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38188,535461000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6530000.000000,28785000.000000,1000.000000,136499000.000000,0.000000,535461000.000000,0.000000,6530000.000000,0.000000,28785000.000000,0.000000,1000.000000,0.000000,136499000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43110,198.199.96.210,138.68.177.159,TCP,43110,8080(http-alt),4274460000.000000,83.000000,0.000000,83.000000,15964.000000,192.337349,159.502032,66.000000,400.000000,0.000000,15964.000000,192.337349,192.337349,0.000000,159.502032,0.000000,66.000000,0.000000,400.000000,52127000.000000,63013000.000000,10000.000000,138013000.000000,0.000000,4274460000.000000,0.000000,52127000.000000,0.000000,63013000.000000,0.000000,10000.000000,0.000000,138013000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43052,198.199.96.210,138.68.177.159,TCP,43052,8080(http-alt),4000049000.000000,83.000000,0.000000,83.000000,15308.000000,184.433735,157.426456,66.000000,400.000000,0.000000,15308.000000,184.433735,184.433735,0.000000,157.426456,0.000000,66.000000,0.000000,400.000000,48781000.000000,62447000.000000,3000.000000,136347000.000000,0.000000,4000049000.000000,0.000000,48781000.000000,0.000000,62447000.000000,0.000000,3000.000000,0.000000,136347000.000000
198.199.96.210--138.68.177.159--TCP--40440--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40440,924731000.000000,83.000000,0.000000,83.000000,193386.000000,2329.951807,1118.803512,66.000000,2962.000000,0.000000,193386.000000,2329.951807,2329.951807,0.000000,1118.803512,0.000000,66.000000,0.000000,2962.000000,11277000.000000,34465000.000000,1000.000000,136802000.000000,0.000000,924731000.000000,0.000000,11277000.000000,0.000000,34465000.000000,0.000000,1000.000000,0.000000,136802000.000000
198.199.96.210--138.68.177.159--TCP--43088--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),43088,537931000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6560000.000000,28916000.000000,0.000000,135624000.000000,0.000000,537931000.000000,0.000000,6560000.000000,0.000000,28916000.000000,0.000000,0.000000,0.000000,135624000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38324,198.199.96.210,138.68.177.159,TCP,38324,8080(http-alt),3648930000.000000,83.000000,0.000000,83.000000,13649.000000,164.445783,149.751944,66.000000,403.000000,0.000000,13649.000000,164.445783,164.445783,0.000000,149.751944,0.000000,66.000000,0.000000,403.000000,44499000.000000,61327000.000000,3000.000000,155331000.000000,0.000000,3648930000.000000,0.000000,44499000.000000,0.000000,61327000.000000,0.000000,3000.000000,0.000000,155331000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--37114,198.199.96.210,138.68.177.159,TCP,37114,8080(http-alt),1919600000.000000,54.000000,0.000000,54.000000,7846.000000,145.296296,140.491944,66.000000,403.000000,0.000000,7846.000000,145.296296,145.296296,0.000000,140.491944,0.000000,66.000000,0.000000,403.000000,36218000.000000,55571000.000000,3000.000000,139004000.000000,0.000000,1919600000.000000,0.000000,36218000.000000,0.000000,55571000.000000,0.000000,3000.000000,0.000000,139004000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--50052,198.199.96.210,138.68.177.159,TCP,50052,8080(http-alt),4020666000.000000,83.000000,0.000000,83.000000,15590.000000,187.831325,157.796637,66.000000,397.000000,0.000000,15590.000000,187.831325,187.831325,0.000000,157.796637,0.000000,66.000000,0.000000,397.000000,49032000.000000,62301000.000000,8000.000000,135599000.000000,0.000000,4020666000.000000,0.000000,49032000.000000,0.000000,62301000.000000,0.000000,8000.000000,0.000000,135599000.000000
198.199.96.210--138.68.177.159--TCP--43284--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),43284,655247000.000000,59.000000,0.000000,59.000000,138077.000000,2340.288136,1109.939242,66.000000,2962.000000,0.000000,138077.000000,2340.288136,2340.288136,0.000000,1109.939242,0.000000,66.000000,0.000000,2962.000000,11297000.000000,33192000.000000,1000.000000,132163000.000000,0.000000,655247000.000000,0.000000,11297000.000000,0.000000,33192000.000000,0.000000,1000.000000,0.000000,132163000.000000
198.199.96.210--138.68.177.159--TCP--55106--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55106,541984000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6609000.000000,29114000.000000,1000.000000,135839000.000000,0.000000,541984000.000000,0.000000,6609000.000000,0.000000,29114000.000000,0.000000,1000.000000,0.000000,135839000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38774,198.199.96.210,138.68.177.159,TCP,38774,8080(http-alt),6440649000.000000,50.000000,0.000000,50.000000,17769.000000,355.380000,5.106427,348.000000,369.000000,0.000000,17769.000000,355.380000,355.380000,0.000000,5.106427,0.000000,348.000000,0.000000,369.000000,131441000.000000,3013000.000000,129620000.000000,145262000.000000,0.000000,6440649000.000000,0.000000,131441000.000000,0.000000,3013000.000000,0.000000,129620000.000000,0.000000,145262000.000000
198.199.96.210--138.68.177.159--TCP--43092--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),43092,531789000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6485000.000000,28586000.000000,3000.000000,133551000.000000,0.000000,531789000.000000,0.000000,6485000.000000,0.000000,28586000.000000,0.000000,3000.000000,0.000000,133551000.000000
198.199.96.210--138.68.177.159--TCP--36850--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),36850,537430000.000000,83.000000,0.000000,83.000000,195182.000000,2351.590361,1078.558420,378.000000,2962.000000,0.000000,195182.000000,2351.590361,2351.590361,0.000000,1078.558420,0.000000,378.000000,0.000000,2962.000000,6554000.000000,28882000.000000,2000.000000,135442000.000000,0.000000,537430000.000000,0.000000,6554000.000000,0.000000,28882000.000000,0.000000,2000.000000,0.000000,135442000.000000
198.199.96.210--138.68.177.159--TCP--50078--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50078,542580000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6616000.000000,29170000.000000,1000.000000,137729000.000000,0.000000,542580000.000000,0.000000,6616000.000000,0.000000,29170000.000000,0.000000,1000.000000,0.000000,137729000.000000
198.199.96.210--138.68.177.159--TCP--38798--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38798,6425654000.000000,50.000000,0.000000,50.000000,8750.000000,175.000000,0.000000,175.000000,175.000000,0.000000,8750.000000,175.000000,175.000000,0.000000,0.000000,0.000000,175.000000,0.000000,175.000000,131135000.000000,2095000.000000,129629000.000000,140920000.000000,0.000000,6425654000.000000,0.000000,131135000.000000,0.000000,2095000.000000,0.000000,129629000.000000,0.000000,140920000.000000
198.199.96.210--138.68.177.159--TCP--43104--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),43104,530017000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6463000.000000,28481000.000000,4000.000000,132885000.000000,0.000000,530017000.000000,0.000000,6463000.000000,0.000000,28481000.000000,0.000000,4000.000000,0.000000,132885000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--37120,198.199.96.210,138.68.177.159,TCP,37120,8080(http-alt),1608796000.000000,48.000000,0.000000,48.000000,6785.000000,141.354167,137.817435,66.000000,399.000000,0.000000,6785.000000,141.354167,141.354167,0.000000,137.817435,0.000000,66.000000,0.000000,399.000000,34229000.000000,55244000.000000,4000.000000,135327000.000000,0.000000,1608796000.000000,0.000000,34229000.000000,0.000000,55244000.000000,0.000000,4000.000000,0.000000,135327000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55098,198.199.96.210,138.68.177.159,TCP,55098,8080(http-alt),4141869000.000000,83.000000,0.000000,83.000000,15564.000000,187.518072,157.393939,66.000000,396.000000,0.000000,15564.000000,187.518072,187.518072,0.000000,157.393939,0.000000,66.000000,0.000000,396.000000,50510000.000000,62476000.000000,4000.000000,136331000.000000,0.000000,4141869000.000000,0.000000,50510000.000000,0.000000,62476000.000000,0.000000,4000.000000,0.000000,136331000.000000
198.199.96.210--138.68.177.159--TCP--40432--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40432,918737000.000000,83.000000,0.000000,83.000000,193386.000000,2329.951807,1118.803512,66.000000,2962.000000,0.000000,193386.000000,2329.951807,2329.951807,0.000000,1118.803512,0.000000,66.000000,0.000000,2962.000000,11204000.000000,34166000.000000,3000.000000,132174000.000000,0.000000,918737000.000000,0.000000,11204000.000000,0.000000,34166000.000000,0.000000,3000.000000,0.000000,132174000.000000
198.199.96.210--138.68.177.159--TCP--50302--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50302,263901000.000000,19.000000,0.000000,19.000000,43566.000000,2292.947368,1155.830504,66.000000,2962.000000,0.000000,43566.000000,2292.947368,2292.947368,0.000000,1155.830504,0.000000,66.000000,0.000000,2962.000000,14661000.000000,30579000.000000,9000.000000,132524000.000000,0.000000,263901000.000000,0.000000,14661000.000000,0.000000,30579000.000000,0.000000,9000.000000,0.000000,132524000.000000
198.199.96.210--138.68.177.159--TCP--40384--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40384,531002000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6475000.000000,28533000.000000,1000.000000,133605000.000000,0.000000,531002000.000000,0.000000,6475000.000000,0.000000,28533000.000000,0.000000,1000.000000,0.000000,133605000.000000
198.199.96.210--138.68.177.159--TCP--37100--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),37100,793154000.000000,83.000000,0.000000,83.000000,195190.000000,2351.686747,1075.572920,66.000000,2962.000000,0.000000,195190.000000,2351.686747,2351.686747,0.000000,1075.572920,0.000000,66.000000,0.000000,2962.000000,9672000.000000,31708000.000000,3000.000000,134870000.000000,0.000000,793154000.000000,0.000000,9672000.000000,0.000000,31708000.000000,0.000000,3000.000000,0.000000,134870000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43076,198.199.96.210,138.68.177.159,TCP,43076,8080(http-alt),4416027000.000000,83.000000,0.000000,83.000000,16297.000000,196.349398,160.458637,66.000000,399.000000,0.000000,16297.000000,196.349398,196.349398,0.000000,160.458637,0.000000,66.000000,0.000000,399.000000,53853000.000000,63447000.000000,5000.000000,141052000.000000,0.000000,4416027000.000000,0.000000,53853000.000000,0.000000,63447000.000000,0.000000,5000.000000,0.000000,141052000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--37100,198.199.96.210,138.68.177.159,TCP,37100,8080(http-alt),2877096000.000000,66.000000,0.000000,66.000000,10940.000000,165.757576,151.042043,66.000000,402.000000,0.000000,10940.000000,165.757576,165.757576,0.000000,151.042043,0.000000,66.000000,0.000000,402.000000,44263000.000000,61222000.000000,2000.000000,150987000.000000,0.000000,2877096000.000000,0.000000,44263000.000000,0.000000,61222000.000000,0.000000,2000.000000,0.000000,150987000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55104,198.199.96.210,138.68.177.159,TCP,55104,8080(http-alt),3347251000.000000,83.000000,0.000000,83.000000,13983.000000,168.469880,151.732988,66.000000,408.000000,0.000000,13983.000000,168.469880,168.469880,0.000000,151.732988,0.000000,66.000000,0.000000,408.000000,40820000.000000,60032000.000000,5000.000000,143742000.000000,0.000000,3347251000.000000,0.000000,40820000.000000,0.000000,60032000.000000,0.000000,5000.000000,0.000000,143742000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--40460,198.199.96.210,138.68.177.159,TCP,40460,8080(http-alt),1788346000.000000,83.000000,0.000000,83.000000,7751.000000,93.385542,89.895901,66.000000,392.000000,0.000000,7751.000000,93.385542,93.385542,0.000000,89.895901,0.000000,66.000000,0.000000,392.000000,21809000.000000,43976000.000000,3000.000000,135574000.000000,0.000000,1788346000.000000,0.000000,21809000.000000,0.000000,43976000.000000,0.000000,3000.000000,0.000000,135574000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--40188,198.199.96.210,138.68.177.159,TCP,40188,8080(http-alt),1735327000.000000,36.000000,0.000000,36.000000,6627.000000,184.083333,157.089743,66.000000,408.000000,0.000000,6627.000000,184.083333,184.083333,0.000000,157.089743,0.000000,66.000000,0.000000,408.000000,49580000.000000,62205000.000000,32000.000000,134767000.000000,0.000000,1735327000.000000,0.000000,49580000.000000,0.000000,62205000.000000,0.000000,32000.000000,0.000000,134767000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58702,198.199.96.210,138.68.177.159,TCP,58702,8080(http-alt),4475936000.000000,83.000000,0.000000,83.000000,16593.000000,199.915663,160.771948,66.000000,401.000000,0.000000,16593.000000,199.915663,199.915663,0.000000,160.771948,0.000000,66.000000,0.000000,401.000000,54584000.000000,63607000.000000,3000.000000,136819000.000000,0.000000,4475936000.000000,0.000000,54584000.000000,0.000000,63607000.000000,0.000000,3000.000000,0.000000,136819000.000000
198.199.96.210--138.68.177.159--TCP--40180--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40180,538615000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6568000.000000,28933000.000000,1000.000000,134912000.000000,0.000000,538615000.000000,0.000000,6568000.000000,0.000000,28933000.000000,0.000000,1000.000000,0.000000,134912000.000000
